1.031964421272277832e+00
2.596156358718872070e+00
3.907421588897705078e+00
4.429516792297363281e+00
4.839882373809814453e+00
5.954773426055908203e+00
6.674538135528564453e+00
7.313226222991943359e+00
8.287201881408691406e+00
8.939466476440429688e+00
9.633089065551757812e+00
9.972732543945312500e+00
1.183698749542236328e+01
1.253201198577880859e+01
1.313059234619140625e+01
1.415475654602050781e+01
1.492134475708007812e+01
1.557942390441894531e+01
1.626263809204101562e+01
1.681915092468261719e+01
1.734546089172363281e+01
1.863509178161621094e+01
1.923195457458496094e+01
1.935304260253906250e+01
1.990804672241210938e+01
2.067273712158203125e+01
2.149950027465820312e+01
2.220279502868652344e+01
2.319413566589355469e+01
2.343963813781738281e+01
2.444836044311523438e+01
2.500402069091796875e+01
2.578750038146972656e+01
2.605563735961914062e+01
2.762628936767578125e+01
2.803545570373535156e+01
2.867567825317382812e+01
2.984072685241699219e+01
3.048213005065917969e+01
3.111673927307128906e+01
3.256557083129882812e+01
3.359776306152343750e+01
3.376083755493164062e+01
3.401238632202148438e+01
3.456668472290039062e+01
3.563383483886718750e+01
3.623802947998046875e+01
3.658073806762695312e+01
3.739646148681640625e+01
3.854888153076171875e+01
