1.111111111111111049e-01,0.000000000000000000e+00,1.111111111111111049e-01,0.000000000000000000e+00,-1.075615137815475464e-01,2.268302254378795624e-03,-1.775395497679710388e-02,1.798498816788196564e-02,2.424454689025878906e-02,9.966516867280006409e-03,-1.972498372197151184e-02,9.625773876905441284e-03,-2.712382003664970398e-02,1.329772919416427612e-01,-1.500078709796071053e-03,1.102458685636520386e-02,1.493892073631286621e-02,1.528827473521232605e-02,-2.437484078109264374e-02,-1.037147641181945801e-02,-2.570598945021629333e-02,-1.720742136240005493e-02,6.317163258790969849e-02,5.574444681406021118e-02,-1.797338947653770447e-02,1.663569733500480652e-02,-1.880624331533908844e-02,1.388912554830312729e-02,4.827224835753440857e-02,5.239147692918777466e-02,-3.894206201948691159e-07,3.653294697869569063e-07,2.607798017561435699e-02,-4.728952422738075256e-03,-7.357468456029891968e-02,3.648334415629506111e-03,1.205160655081272125e-02,5.905594304203987122e-02,-1.857251301407814026e-02,-2.330744266510009766e-02,-6.723199505358934402e-03,2.474737167358398438e-02,-3.249943489208817482e-03,-1.561356126330792904e-03,1.205410882830619812e-01,2.886532805860042572e-03,5.887847510166466236e-04,2.029830822721123695e-03,-4.691125825047492981e-02,-5.643944069743156433e-02,3.151820227503776550e-02,-9.249839349649846554e-04,-4.698640108108520508e-02,6.770347058773040771e-02,-2.393914153799414635e-03,-2.703216159716248512e-03,-4.510529339313507080e-02,6.786348298192024231e-03,2.201857231557369232e-02,-3.178102895617485046e-02,2.133187535946490243e-06,4.605937192536657676e-06,4.805171862244606018e-03,-2.075737901031970978e-02,-4.533354938030242920e-02,-7.839594036340713501e-03,3.412112221121788025e-02,-1.173321306705474854e-01,-1.938250660896301270e-02,-4.315825924277305603e-02,1.920271824928931892e-05,5.642599612474441528e-02,4.736590757966041565e-02,-1.824286766350269318e-02,-2.356901206076145172e-02,-3.039075993001461029e-02,-8.522009477019309998e-03,-3.822281956672668457e-03,-5.230973474681377411e-03,8.594829589128494263e-03,-9.953603148460388184e-02,1.050403574481606483e-03,5.042634904384613037e-02,6.615092977881431580e-03,-7.612669374793767929e-03,1.567401178181171417e-02,-1.250468244506919291e-06,1.568501375004416332e-06,-2.956482023000717163e-02,1.224471925524994731e-04,-9.425434470176696777e-02,-2.278265543282032013e-02,-5.247764661908149719e-02,6.845405697822570801e-02,6.931987591087818146e-04,-3.566855937242507935e-02,3.524323180317878723e-02,-4.958893358707427979e-02,-5.853173788636922836e-03,-1.901239505968987942e-03,2.181677147746086121e-02,4.079809784889221191e-02,-4.533435031771659851e-02,-1.217472925782203674e-02
1.111111111111111049e-01,0.000000000000000000e+00,2.222222222222222099e-01,0.000000000000000000e+00,-1.030369997024536133e-01,2.172991633415222168e-03,-7.149653974920511246e-03,2.882329188287258148e-02,2.906733006238937378e-02,1.194906607270240784e-02,-4.541854932904243469e-02,3.756057005375623703e-03,-2.118549123406410217e-02,1.038642674684524536e-01,-8.042659610509872437e-03,2.063378505408763885e-02,2.670666761696338654e-02,2.367084287106990814e-02,-6.107330787926912308e-03,8.396930061280727386e-03,-4.457224160432815552e-02,-3.947732970118522644e-02,5.906075239181518555e-02,5.211631953716278076e-02,-2.543280459940433502e-02,2.013034746050834656e-02,-1.139741577208042145e-02,1.145624183118343353e-02,2.148064039647579193e-02,2.331281453371047974e-02,-6.273547187447547913e-03,2.937267767265439034e-03,1.469710934907197952e-02,-6.501368246972560883e-03,-1.145124956965446472e-01,4.386154003441333771e-03,1.684584305621683598e-03,8.262013085186481476e-03,-3.087673708796501160e-02,2.393028233200311661e-03,-3.325361758470535278e-02,9.051982313394546509e-03,-1.841157488524913788e-02,-1.186792925000190735e-02,8.814089745283126831e-02,2.099818084388971329e-03,4.206964280456304550e-03,5.396771011874079704e-04,-1.008567586541175842e-02,-1.213782466948032379e-02,5.463578924536705017e-02,-3.204707428812980652e-02,-6.825871765613555908e-02,7.691755890846252441e-02,-2.939415909349918365e-02,-3.319606557488441467e-02,-3.591213747859001160e-02,1.674348488450050354e-02,2.502442523837089539e-02,-1.133069954812526703e-02,-7.975925691425800323e-03,-2.223656512796878815e-02,-3.398665413260459900e-02,-1.281397417187690735e-02,-2.524276450276374817e-02,-2.171402610838413239e-02,2.073811553418636322e-02,-7.131464779376983643e-02,-3.461740911006927490e-02,-5.613706260919570923e-02,-7.149606477469205856e-03,8.529689908027648926e-02,1.280017942190170288e-02,-3.352411836385726929e-02,2.595366351306438446e-02,3.347032889723777771e-02,-2.601606212556362152e-02,1.043661613948643208e-03,2.307854825630784035e-03,-2.319066226482391357e-02,-7.940886914730072021e-02,-1.281621679663658142e-02,7.129901647567749023e-02,9.353032335638999939e-03,-2.889546565711498260e-03,3.429407253861427307e-02,2.569163218140602112e-02,-7.868919521570205688e-03,-6.152682751417160034e-02,-6.797675509005784988e-03,-1.299133598804473877e-01,-2.154102921485900879e-02,-1.224087085574865341e-02,1.596638932824134827e-02,2.456497587263584137e-02,-3.745090216398239136e-02,-1.821530022425577044e-04,2.518663241062313318e-04,4.617358371615409851e-02,5.505442619323730469e-03,-4.531061276793479919e-02,-3.751283977180719376e-03,-6.785166263580322266e-02,1.956041716039180756e-02
1.111111111111111049e-01,0.000000000000000000e+00,3.333333333333333148e-01,0.000000000000000000e+00,-9.523011744022369385e-02,2.008414827287197113e-03,1.366589567624032497e-03,3.643238544464111328e-02,3.121931478381156921e-02,1.283368561416864395e-02,-6.415139138698577881e-02,-9.518846054561436176e-04,-1.258327625691890717e-02,6.169169023633003235e-02,-1.358924806118011475e-02,2.788535319268703461e-02,3.544127568602561951e-02,2.942147292196750641e-02,1.035506092011928558e-02,2.276536822319030762e-02,-5.274767056107521057e-02,-5.140653997659683228e-02,4.309986531734466553e-02,3.803148493170738220e-02,-2.985802944749593735e-03,6.892492529004812241e-03,-2.154513821005821228e-02,1.223268918693065643e-02,-1.085063535720109940e-02,-1.177918817847967148e-02,-2.140129730105400085e-02,1.001966930925846100e-02,1.069748215377330780e-02,-6.649297662079334259e-03,-1.198837757110595703e-01,4.357547964900732040e-03,-6.175651215016841888e-03,-3.025287017226219177e-02,-2.361001446843147278e-02,2.066320739686489105e-02,-3.553363680839538574e-02,-7.768143899738788605e-03,-2.123712748289108276e-02,-1.401678659021854401e-02,3.467314690351486206e-02,8.166130282916128635e-04,4.946293309330940247e-03,-5.569496424868702888e-04,2.206546813249588013e-02,2.653899043798446655e-02,5.612853914499282837e-02,-5.187184363603591919e-02,-6.191239506006240845e-02,5.384416133165359497e-02,-4.399540275335311890e-02,-4.968625307083129883e-02,-2.212070673704147339e-02,6.532903015613555908e-02,5.176811665296554565e-02,6.082338094711303711e-02,-2.297125011682510376e-02,-6.404132395982742310e-02,-4.871015995740890503e-02,-2.799030160531401634e-03,-2.451855223625898361e-03,-2.359664067625999451e-02,-3.679204382933676243e-04,1.260151388123631477e-03,-4.560953006148338318e-02,-3.057868592441082001e-02,-2.429921366274356842e-02,8.031698316335678101e-02,-1.278513856232166290e-02,-2.044400945305824280e-02,2.863248623907566071e-02,3.692287579178810120e-02,-5.299812927842140198e-02,8.518936112523078918e-03,1.389355584979057312e-02,-7.210128754377365112e-02,-1.971788331866264343e-02,-1.190539263188838959e-02,5.019160360097885132e-02,6.584933493286371231e-03,1.504547894001007080e-02,2.411585487425327301e-02,6.505647301673889160e-02,-1.992810890078544617e-02,-3.934573009610176086e-02,-1.354388985782861710e-02,-7.635840773582458496e-02,-6.077209487557411194e-03,2.464854158461093903e-02,-3.215192630887031555e-02,3.020446002483367920e-02,-1.419117022305727005e-02,-2.367041539400815964e-03,3.323487937450408936e-03,8.835406601428985596e-02,1.096034422516822815e-02,-1.120417714118957520e-01,-5.010427162051200867e-02,-8.609688282012939453e-02,5.125400051474571228e-02
1.111111111111111049e-01,0.000000000000000000e+00,4.444444444444444198e-01,0.000000000000000000e+00,-8.440908044576644897e-02,1.780177350156009197e-03,7.309402339160442352e-03,3.996206447482109070e-02,3.077110089361667633e-02,1.264935359358787537e-02,-7.413217425346374512e-02,-4.227207507938146591e-03,-3.449437906965613365e-03,1.691266521811485291e-02,-1.732822321355342865e-02,3.188412263989448547e-02,4.009503498673439026e-02,3.195020928978919983e-02,2.295396290719509125e-02,3.151771798729896545e-02,-5.122229084372520447e-02,-5.335918441414833069e-02,2.149886451661586761e-02,1.896990835666656494e-02,4.060209915041923523e-02,-1.848007924854755402e-02,-4.273636639118194580e-02,1.454118732362985611e-02,-3.962489590048789978e-02,-4.301085323095321655e-02,-4.239954426884651184e-02,1.985068619251251221e-02,1.375345326960086823e-02,-5.326468963176012039e-03,-9.281024336814880371e-02,3.646187251433730125e-03,-5.529886577278375626e-03,-2.709280140697956085e-02,-6.833731662482023239e-03,3.025072813034057617e-02,-2.330856025218963623e-02,-2.117864415049552917e-02,-7.602877914905548096e-03,-7.756740320473909378e-03,-9.192081168293952942e-03,-2.253068669233471155e-04,2.673252718523144722e-03,-1.173679064959287643e-02,2.795898355543613434e-02,3.362828120589256287e-02,3.593466058373451233e-02,-5.131613835692405701e-02,-3.179056942462921143e-02,1.041578408330678940e-02,-4.580806195735931396e-02,-5.173336714506149292e-02,-7.857644930481910706e-03,1.005918234586715698e-01,6.952472031116485596e-02,1.169805526733398438e-01,-3.519610315561294556e-02,-9.812186658382415771e-02,-4.761669784784317017e-02,-1.701545901596546173e-03,-1.567779108881950378e-04,-2.256732247769832611e-02,-1.602547243237495422e-02,5.510346964001655579e-02,-4.888949915766716003e-02,1.158117433078587055e-03,-3.768557310104370117e-02,6.101141870021820068e-02,-2.782152220606803894e-02,-5.376518703997135162e-03,-1.759294420480728149e-02,-2.268866635859012604e-02,-4.330205172300338745e-02,1.224063988775014877e-02,1.894102804362773895e-02,-7.943580299615859985e-02,2.891678921878337860e-02,-7.987885735929012299e-03,1.137398742139339447e-02,1.494300435297191143e-03,1.598195917904376984e-02,-1.167631242424249649e-02,7.398068904876708984e-02,-2.266266942024230957e-02,2.439288236200809479e-02,-5.380911286920309067e-03,2.020222693681716919e-02,7.448452524840831757e-03,3.427402302622795105e-02,-4.470484703779220581e-02,5.998242646455764771e-03,1.069450937211513519e-02,3.323404490947723389e-02,-4.676439613103866577e-02,7.537068426609039307e-02,8.743582293391227722e-03,-8.227906376123428345e-02,-4.190490767359733582e-02,-5.299659818410873413e-02,3.800041973590850830e-02
1.111111111111111049e-01,0.000000000000000000e+00,5.555555555555555802e-01,0.000000000000000000e+00,-7.093090564012527466e-02,1.495952252298593521e-03,1.042290125042200089e-02,3.904326260089874268e-02,2.791276574134826660e-02,1.147438492625951767e-02,-7.455448061227798462e-02,-5.927838385105133057e-03,4.036927595734596252e-03,-1.978944428265094757e-02,-1.863143779337406158e-02,3.207792341709136963e-02,4.005199670791625977e-02,3.101329505443572998e-02,2.991569787263870239e-02,3.421707823872566223e-02,-4.296958073973655701e-02,-4.760451242327690125e-02,1.074473257176578045e-03,9.468588978052139282e-04,8.625655621290206909e-02,-4.525790363550186157e-02,-6.403011828660964966e-02,1.647301390767097473e-02,-5.765131860971450806e-02,-6.257704645395278931e-02,-6.162155419588088989e-02,2.885017357766628265e-02,2.034071832895278931e-02,-3.203897038474678993e-03,-4.827516898512840271e-02,2.554202917963266373e-03,3.669719910249114037e-03,1.797952316701412201e-02,8.884922601282596588e-03,3.171347081661224365e-02,-7.818821817636489868e-03,-2.787801064550876617e-02,1.743318140506744385e-02,3.336313413456082344e-03,-2.688061073422431946e-02,-6.321325199678540230e-04,-1.353311003185808659e-03,-3.416479006409645081e-02,5.809260997921228409e-03,6.983434315770864487e-03,2.947260392829775810e-03,-3.056025877594947815e-02,8.813551627099514008e-03,-3.415666893124580383e-02,-4.244354739785194397e-02,-4.793364927172660828e-02,7.908145198598504066e-04,8.640905469655990601e-02,5.679057538509368896e-02,1.072016358375549316e-01,-3.519734367728233337e-02,-9.812162816524505615e-02,-3.506127372384071350e-02,-1.189575623720884323e-02,-2.317688986659049988e-02,-2.176209166646003723e-02,-1.816269382834434509e-02,6.245862692594528198e-02,-4.010038077831268311e-02,-1.801098464056849480e-03,-2.996746078133583069e-02,5.207439139485359192e-02,-2.506085857748985291e-02,5.317706614732742310e-03,-5.277039855718612671e-02,-6.805197894573211670e-02,1.955046691000461578e-02,8.098323829472064972e-03,1.102859526872634888e-02,-1.709287427365779877e-02,4.470753669738769531e-02,-2.539512468501925468e-03,-1.940515637397766113e-02,-2.542829373851418495e-03,4.960599355399608612e-03,-3.761954605579376221e-02,2.259505540132522583e-02,-6.921864114701747894e-03,6.790625303983688354e-02,6.539695896208286285e-03,7.916837185621261597e-02,1.437844429165124893e-02,1.367799285799264908e-02,-1.783764734864234924e-02,-1.197007764130830765e-02,2.431018278002738953e-02,5.430793017148971558e-02,-7.641126215457916260e-02,2.517788112163543701e-02,1.940388465300202370e-03,-7.314589805901050568e-03,-4.408711567521095276e-03,-3.334650769829750061e-03,3.427115269005298615e-03
1.111111111111111049e-01,0.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,-5.522995814681053162e-02,1.164806890301406384e-03,1.075692288577556610e-02,3.380228579044342041e-02,2.294953539967536926e-02,9.434112347662448883e-03,-6.566986441612243652e-02,-6.081619765609502792e-03,8.238030597567558289e-03,-4.038582742214202881e-02,-1.720774918794631958e-02,2.836667746305465698e-02,3.524308279156684875e-02,2.673431672155857086e-02,3.033693879842758179e-02,3.123483993113040924e-02,-3.156188130378723145e-02,-3.719629347324371338e-02,-1.253682281821966171e-02,-1.106392312794923782e-02,1.126808673143386841e-01,-6.126310303807258606e-02,-7.409556210041046143e-02,1.637388207018375397e-02,-6.122206896543502808e-02,-6.645286083221435547e-02,-7.007309794425964355e-02,3.280718997120857239e-02,2.513959817588329315e-02,-1.158240018412470818e-03,-6.311699748039245605e-03,1.455112476833164692e-03,1.504131872206926346e-02,7.369530946016311646e-02,1.718224398791790009e-02,2.714661881327629089e-02,3.222656669095158577e-03,-2.725017070770263672e-02,4.049462080001831055e-02,1.322164759039878845e-02,-2.137786522507667542e-02,-4.845719086006283760e-04,-4.947035573422908783e-03,-5.630160868167877197e-02,-2.631849236786365509e-02,-3.166342899203300476e-02,-2.723840251564979553e-02,-1.878457027487456799e-03,4.177023470401763916e-02,-6.207103282213211060e-02,-3.908349201083183289e-02,-4.413901641964912415e-02,2.104250248521566391e-03,3.183991834521293640e-02,2.022071555256843567e-02,4.111865162849426270e-02,-2.297451533377170563e-02,-6.404027342796325684e-02,-1.659308001399040222e-02,-2.548921294510364532e-02,-5.399952828884124756e-02,-1.989957876503467560e-02,-8.608863689005374908e-03,2.961236611008644104e-02,-2.155400067567825317e-02,-4.224463179707527161e-02,-1.951839774847030640e-03,5.849167332053184509e-02,-7.492492906749248505e-03,1.317552849650382996e-02,-3.275467827916145325e-02,-4.223984852433204651e-02,1.021004989743232727e-01,-1.346029690466821194e-03,-5.118555389344692230e-03,8.035252988338470459e-02,3.464360907673835754e-02,4.549200180917978287e-03,-3.461378067731857300e-02,-4.539229907095432281e-03,1.483254716731607914e-03,-2.843489684164524078e-02,-6.505670398473739624e-02,1.992914639413356781e-02,5.080632865428924561e-02,6.104616913944482803e-03,6.439396739006042480e-02,1.777882501482963562e-02,-1.961193978786468506e-02,2.558539621531963348e-02,4.825694020837545395e-03,2.699620462954044342e-02,2.215871587395668030e-02,-3.117903321981430054e-02,8.915960788726806641e-03,-9.328703890787437558e-05,2.351331990212202072e-03,5.013620248064398766e-04,2.915404271334409714e-03,-1.036535715684294701e-03
1.111111111111111049e-01,0.000000000000000000e+00,7.777777777777776791e-01,0.000000000000000000e+00,-3.780430555343627930e-02,7.972965249791741371e-04,8.673689328134059906e-03,2.483517304062843323e-02,1.629434525966644287e-02,6.698342971503734589e-03,-4.874810203909873962e-02,-4.890274722129106522e-03,8.488610386848449707e-03,-4.161436483263969421e-02,-1.319218706339597702e-02,2.114767767488956451e-02,2.618703246116638184e-02,1.958737894892692566e-02,2.444413676857948303e-02,2.357145212590694427e-02,-1.989589817821979523e-02,-2.486630715429782867e-02,-1.638738252222537994e-02,-1.446140650659799576e-02,1.055153608322143555e-01,-5.819448456168174744e-02,-6.569329649209976196e-02,1.334419008344411850e-02,-5.037873610854148865e-02,-5.468324199318885803e-02,-6.162098795175552368e-02,2.885024622082710266e-02,2.362430654466152191e-02,1.150022508227266371e-04,1.699051260948181152e-02,6.363968132063746452e-04,2.008275501430034637e-02,9.839689731597900391e-02,1.684262230992317200e-02,1.913448981940746307e-02,7.170543074607849121e-03,-2.088089659810066223e-02,4.726589098572731018e-02,1.646464504301548004e-02,-7.877225056290626526e-03,-1.564482954563573003e-04,-6.112280301749706268e-03,-6.139551848173141479e-02,-4.383094608783721924e-02,-5.272841826081275940e-02,-3.958773240447044373e-02,1.733287610113620758e-02,5.201260745525360107e-02,-6.355677545070648193e-02,-3.334356471896171570e-02,-3.765670955181121826e-02,-2.526556490920484066e-04,-1.933494769036769867e-02,-1.267918758094310760e-02,-2.404987812042236328e-02,-7.980198599398136139e-03,-2.223461121320724487e-02,-1.170534640550613403e-03,-3.074595518410205841e-02,-6.653223186731338501e-02,-1.539766974747180939e-02,2.497046953067183495e-03,-8.574982173740863800e-03,-3.670180914923548698e-03,-7.768232375383377075e-02,2.384180948138237000e-02,6.204890087246894836e-02,9.672377258539199829e-03,1.663412526249885559e-02,1.582946255803108215e-02,2.041288837790489197e-02,1.433566510677337646e-01,-8.632743731141090393e-03,-1.687753945589065552e-02,1.390304565429687500e-01,1.706235297024250031e-02,9.541480801999568939e-03,-3.591473773121833801e-02,-4.711909219622612000e-03,8.046181872487068176e-03,3.987446252722293139e-04,-1.222674027085304260e-01,3.745538368821144104e-02,1.138261635787785053e-03,-4.228180274367332458e-03,1.308417879045009613e-02,1.816723123192787170e-02,-3.959435597062110901e-02,5.164867267012596130e-02,3.582382947206497192e-02,2.276815846562385559e-02,-3.258138149976730347e-02,4.583490267395973206e-02,3.759957477450370789e-02,3.862864570692181587e-03,-5.449825525283813477e-02,-3.052938915789127350e-02,-2.955677919089794159e-02,2.536517940461635590e-02
1.111111111111111049e-01,0.000000000000000000e+00,8.888888888888888395e-01,0.000000000000000000e+00,-1.920080743730068207e-02,4.049368435516953468e-04,4.808905068784952164e-03,1.313836779445409775e-02,8.452934212982654572e-03,3.474852535873651505e-03,-2.593160420656204224e-02,-2.707793610170483589e-03,5.257398355752229691e-03,-2.577388286590576172e-02,-7.151114754378795624e-03,1.128411851823329926e-02,1.394627802073955536e-02,1.034591626375913620e-02,1.358579099178314209e-02,1.262562535703182220e-02,-9.410308673977851868e-03,-1.230093371123075485e-02,-1.098163425922393799e-02,-9.690910577774047852e-03,6.365220248699188232e-02,-3.532734140753746033e-02,-3.864159807562828064e-02,7.517506834119558334e-03,-2.825134620070457458e-02,-3.066530823707580566e-02,-3.612563014030456543e-02,1.691362634301185608e-02,1.440337300300598145e-02,3.944274212699383497e-04,1.653646863996982574e-02,1.909490965772420168e-04,1.417939178645610809e-02,6.947341561317443848e-02,1.002790313214063644e-02,9.731085039675235748e-03,5.160814616829156876e-03,-1.113647408783435822e-02,3.158459067344665527e-02,1.116036530584096909e-02,9.296143616666086018e-06,2.180915180360898376e-05,-4.135614726692438126e-03,-4.037272185087203979e-02,-3.291032835841178894e-02,-3.959015384316444397e-02,-2.812364883720874786e-02,1.658103428781032562e-02,3.510093688964843750e-02,-3.948180750012397766e-02,-2.020155452191829681e-02,-2.281485870480537415e-02,-1.412956276908516884e-03,-2.923680283129215240e-02,-1.877090148627758026e-02,-3.728801384568214417e-02,-1.219125010720745195e-06,6.304082944552646950e-06,3.988191019743680954e-03,-2.106691151857376099e-02,-4.594229161739349365e-02,-8.362783119082450867e-03,5.527653731405735016e-03,-1.899974048137664795e-02,3.464846638962626457e-03,-6.324546784162521362e-02,2.433270961046218872e-02,4.235201328992843628e-02,1.209784299135208130e-02,1.193559635430574417e-02,3.209635242819786072e-02,4.139035567641258240e-02,1.037150770425796509e-01,-7.865445688366889954e-03,-1.453858613967895508e-02,1.068817600607872009e-01,5.051728338003158569e-03,7.870160974562168121e-03,-2.336941473186016083e-02,-3.066829638555645943e-03,9.870666079223155975e-03,1.333740074187517166e-02,-9.657442569732666016e-02,2.958480268716812134e-02,-2.140628546476364136e-02,-8.288808166980743408e-03,-1.368159521371126175e-02,1.223786827176809311e-02,-3.099211677908897400e-02,4.042637720704078674e-02,3.731481358408927917e-02,1.328154280781745911e-02,-4.493316635489463806e-02,6.321343034505844116e-02,4.577818512916564941e-02,5.325704813003540039e-03,-7.097057998180389404e-02,-3.946767374873161316e-02,-3.907299786806106567e-02,3.301140666007995605e-02
2.222222222222222099e-01,0.000000000000000000e+00,1.111111111111111049e-01,0.000000000000000000e+00,-1.030370593070983887e-01,2.172856358811259270e-03,-4.184750467538833618e-02,2.081154845654964447e-02,2.906706742942333221e-02,1.194898225367069244e-02,-9.018022567033767700e-03,2.280934713780879974e-02,-2.118524722754955292e-02,1.038638949394226074e-01,2.845840528607368469e-03,1.753981970250606537e-02,2.502121590077877045e-02,2.926709689199924469e-02,-4.908634349703788757e-02,-3.188176080584526062e-02,-1.363642606884241104e-02,5.125271272845566273e-04,5.906065180897712708e-02,5.211670696735382080e-02,-1.115342415869235992e-02,1.373306475579738617e-02,-2.688414603471755981e-02,1.681620255112648010e-02,2.148465439677238464e-02,2.331257611513137817e-02,6.272583268582820892e-03,-2.936477307230234146e-03,6.060046702623367310e-02,-7.144918199628591537e-03,-9.790376573801040649e-02,6.146441213786602020e-03,1.685520750470459461e-03,8.261318318545818329e-03,7.808524649590253830e-03,-3.134176880121231079e-02,2.490203641355037689e-02,2.168597280979156494e-02,-1.200329698622226715e-02,-3.444691887125372887e-03,8.813527971506118774e-02,2.103568753227591515e-03,1.326387282460927963e-03,1.844816468656063080e-02,-1.008676178753376007e-02,-1.213558297604322433e-02,2.775618620216846466e-02,2.962673269212245941e-02,-5.457371845841407776e-02,1.000729277729988098e-01,-2.939407154917716980e-02,-3.319736942648887634e-02,-2.787791192531585693e-02,-7.141829933971166611e-03,6.117031909525394440e-03,-3.361739218235015869e-02,7.981263101100921631e-03,2.224982716143131256e-02,3.955732285976409912e-02,-1.125548593699932098e-02,-2.732583880424499512e-02,1.262297108769416809e-02,2.073996514081954956e-02,-7.131422311067581177e-02,-2.175124548375606537e-02,-6.937975436449050903e-02,7.205428555607795715e-03,7.880346477031707764e-02,5.607542023062705994e-02,7.001188118010759354e-03,2.595256082713603973e-02,3.346981480717658997e-02,2.513779141008853912e-02,-1.433092984370887280e-03,-2.847491530701518059e-03,2.407461404800415039e-02,-6.532321125268936157e-02,1.434385590255260468e-02,7.129877060651779175e-02,9.353240951895713806e-03,-2.790800854563713074e-02,2.910967916250228882e-02,-2.569496072828769684e-02,7.871756330132484436e-03,-5.806992202997207642e-02,7.293121889233589172e-03,-1.186964884400367737e-01,-3.854994848370552063e-02,-1.224124431610107422e-02,1.596606336534023285e-02,-2.273710630834102631e-02,-5.662961304187774658e-02,-1.789084926713258028e-04,2.554938255343586206e-04,-4.808950796723365784e-02,-6.126083899289369583e-03,6.189161911606788635e-02,3.475760295987129211e-02,3.339648619294166565e-02,-2.881300076842308044e-02
2.222222222222222099e-01,0.000000000000000000e+00,2.222222222222222099e-01,0.000000000000000000e+00,-9.877926856279373169e-02,2.083240775391459465e-03,-3.009024076163768768e-02,3.048192150890827179e-02,3.960932046175003052e-02,1.628268323838710785e-02,-3.343070670962333679e-02,1.631439849734306335e-02,-1.572004333138465881e-02,7.707089185714721680e-02,-4.457813221961259842e-03,3.273683413863182068e-02,4.436091333627700806e-02,4.539874941110610962e-02,-2.406822703778743744e-02,-1.024096552282571793e-02,-2.538312040269374847e-02,-1.699141412973403931e-02,6.415588408708572388e-02,5.661234259605407715e-02,-1.867590472102165222e-02,1.728606037795543671e-02,-1.954139582812786102e-02,1.443209871649742126e-02,6.303444388322532177e-04,6.774942157790064812e-04,-4.813580858353816438e-07,3.066548401875479612e-07,5.425397679209709167e-02,-9.829986840486526489e-03,-1.530440896749496460e-01,7.588527165353298187e-03,-7.929913699626922607e-03,-3.884911164641380310e-02,2.545455470681190491e-03,3.195127705112099648e-03,9.202256333082914352e-04,-3.391881939023733139e-03,-3.681970760226249695e-02,-1.864046789705753326e-02,7.345078885555267334e-02,1.734813908115029335e-03,6.702974904328584671e-03,2.298382669687271118e-02,1.206379942595958710e-02,1.451053190976381302e-02,5.175790935754776001e-02,-1.521053956821560860e-03,-7.716367393732070923e-02,1.111853197216987610e-01,-3.897320106625556946e-02,-4.401576146483421326e-02,-3.229989856481552124e-02,4.863297101110219955e-03,1.576929166913032532e-02,-2.276039682328701019e-02,3.456683543845429085e-06,8.616706509201321751e-06,-5.445952992886304855e-04,2.344524022191762924e-03,5.119773559272289276e-03,8.850985905155539513e-04,1.610783673822879791e-02,-5.539004132151603699e-02,-3.759429603815078735e-02,-8.371119201183319092e-02,3.710633609443902969e-05,1.094435155391693115e-01,2.403625287115573883e-02,-9.254049509763717651e-03,5.560258403420448303e-02,7.170420140027999878e-02,-7.241135463118553162e-03,-3.248740918934345245e-03,-4.444764461368322372e-03,7.303530350327491760e-03,-5.050691962242126465e-02,5.331858992576599121e-04,5.528741702437400818e-02,7.250656373798847198e-03,-2.194963954389095306e-02,4.518469050526618958e-02,-1.560999066896329168e-06,1.235971694768522866e-06,-8.523239940404891968e-02,3.531379043124616146e-04,-1.349565982818603516e-01,-3.262041509151458740e-02,-3.744651330634951591e-03,4.881471861153841019e-03,9.919394506141543388e-04,-5.107099935412406921e-02,-2.711988426744937897e-02,3.815859928727149963e-02,4.990511573851108551e-03,1.621992443688213825e-03,1.126757077872753143e-02,2.106565237045288086e-02,-2.341219969093799591e-02,-6.286935880780220032e-03
