5.263898968696594238e-01
1.157076239585876465e+00
1.771110773086547852e+00
1.157056689262390137e+00
2.511405706405639648e+00
1.885160803794860840e+00
1.885134935379028320e+00
3.103573083877563477e+00
3.103568553924560547e+00
4.110628604888916016e+00
3.786776781082153320e+00
3.786736965179443359e+00
4.654405593872070312e+00
4.830062389373779297e+00
4.580407142639160156e+00
4.580350399017333984e+00
6.129984378814697266e+00
5.516967296600341797e+00
5.516910552978515625e+00
6.738379001617431641e+00
6.752267837524414062e+00
6.738414764404296875e+00
7.785145759582519531e+00
7.335010528564453125e+00
7.334993839263916016e+00
8.503035545349121094e+00
7.891983985900878906e+00
7.891984462738037109e+00
9.196891784667968750e+00
8.305961608886718750e+00
8.305979728698730469e+00
9.813240051269531250e+00
9.052975654602050781e+00
9.052964210510253906e+00
1.081489849090576172e+01
1.093029975891113281e+01
1.028471183776855469e+01
1.028473281860351562e+01
1.081493663787841797e+01
1.177503013610839844e+01
1.145206928253173828e+01
1.204719638824462891e+01
1.145207977294921875e+01
1.191286945343017578e+01
1.279893016815185547e+01
1.191285705566406250e+01
1.293566226959228516e+01
1.344201278686523438e+01
1.314600086212158203e+01
1.314604854583740234e+01
